Lambda	Ref_ID	Obs_abd	ref_abd	E	pval	Total_corrected	Corrected
0.0546247836572204	Root149	3	10000	546.247836572204	1	8830	Yes
0.00188499072355422	Root149	3	10000	18.8499072355422	0.999998714189133	8830	Yes
0.000782937213859701	Root149	3	10000	7.82937213859701	0.984292321819061	8830	Yes
0.00111299889225921	Root149	3	10000	11.1299889225921	0.998913725221998	8830	Yes
0.000203979029595032	Root149	3	10000	2.03979029595032	0.334092238904998	8830	Yes
0.301736376200471	Root149	3	10000	3017.36376200471	1	8830	Yes
0.00513956210000835	Root149	3	10000	51.3956210000835	1	8830	Yes
0.0017311205184861	Root149	3	10000	17.311205184861	0.999994900397931	8830	Yes
0.00153966013751277	Root149	3	10000	15.3966013751277	0.999972239258996	8830	Yes
0.0017204703995504	Root149	3	10000	17.204703995504	0.999994392907682	8830	Yes
0.0017204703995504	Root149	3	10000	17.204703995504	0.999994392907682	8830	Yes
0.0874010372352079	Root149	3	10000	874.010372352079	1	8830	Yes
0.00188499072355422	Root149	3	10000	18.8499072355422	0.999998714189133	8830	Yes
0.000535360126683917	Root149	3	10000	5.35360126683917	0.902141702617601	8830	Yes
0.00162228744183151	Root149	3	10000	16.2228744183151	0.999986598973097	8830	Yes
0.00332472390452054	Root149	3	10000	33.2472390452054	0.999999999997864	8830	Yes
0.00120396849420602	Root149	3	10000	12.0396849420602	0.999495010722041	8830	Yes
